pizza_id,order_id,order_date,,,
38873,17134,17-10-2015,,,
38874,17134,17-10-2015,,,
38875,17135,17-10-2015,,,
38876,17135,17-10-2015,,,
38877,17136,17-10-2015,,,
38878,17137,17-10-2015,,,
38879,17137,17-10-2015,,,
38880,17137,17-10-2015,,,
38881,17138,17-10-2015,,,
38882,17138,17-10-2015,,,
38883,17138,17-10-2015,,,
38884,17138,17-10-2015,,,
38885,17139,17-10-2015,,,
38886,17139,17-10-2015,,,
38887,17139,17-10-2015,,,
38888,17140,17-10-2015,,,
38889,17140,17-10-2015,,,
38890,17140,17-10-2015,,,
38891,17141,17-10-2015,,,
38892,17141,17-10-2015,,,
38893,17141,17-10-2015,,,
38894,17142,17-10-2015,,,
38895,17142,17-10-2015,,,
38896,17143,17-10-2015,,,
38897,17144,17-10-2015,,,
38898,17145,17-10-2015,,,
38899,17145,17-10-2015,,,
38900,17145,17-10-2015,,,
38901,17146,17-10-2015,,,
38902,17146,17-10-2015,,,
38903,17147,17-10-2015,,,
38904,17148,17-10-2015,,,
38905,17149,17-10-2015,,,
38906,17150,17-10-2015,,,
38907,17151,17-10-2015,,,
38908,17151,17-10-2015,,,
38909,17151,17-10-2015,,,
38910,17151,17-10-2015,,,
38911,17152,17-10-2015,,,
38912,17152,17-10-2015,,,
38913,17153,17-10-2015,,,
38914,17154,17-10-2015,,,
38915,17155,17-10-2015,,,
38916,17155,17-10-2015,,,
38917,17155,17-10-2015,,,
38918,17155,17-10-2015,,,
38919,17156,17-10-2015,,,
38920,17156,17-10-2015,,,
38921,17157,17-10-2015,,,
38922,17157,17-10-2015,,,
38923,17158,17-10-2015,,,
38924,17159,17-10-2015,,,
38925,17159,17-10-2015,,,
38926,17159,17-10-2015,,,
38927,17159,17-10-2015,,,
38928,17160,17-10-2015,,,
38929,17161,17-10-2015,,,
38930,17162,17-10-2015,,,
38931,17162,17-10-2015,,,
38932,17162,17-10-2015,,,
38933,17162,17-10-2015,,,
38934,17163,17-10-2015,,,
38935,17163,17-10-2015,,,
38936,17163,17-10-2015,,,
38937,17163,17-10-2015,,,
38938,17164,17-10-2015,,,
38939,17164,17-10-2015,,,
38940,17164,17-10-2015,,,
38941,17164,17-10-2015,,,
38942,17165,17-10-2015,,,
38943,17165,17-10-2015,,,
38944,17166,18-10-2015,,,
38945,17167,18-10-2015,,,
38946,17167,18-10-2015,,,
38947,17168,18-10-2015,,,
38948,17169,18-10-2015,,,
38949,17169,18-10-2015,,,
38950,17169,18-10-2015,,,
38951,17170,18-10-2015,,,
38952,17170,18-10-2015,,,
38953,17170,18-10-2015,,,
38954,17171,18-10-2015,,,
38955,17171,18-10-2015,,,
38956,17171,18-10-2015,,,
38957,17171,18-10-2015,,,
38958,17171,18-10-2015,,,
38959,17171,18-10-2015,,,
38960,17171,18-10-2015,,,
38961,17171,18-10-2015,,,
38962,17171,18-10-2015,,,
38963,17171,18-10-2015,,,
38964,17172,18-10-2015,,,
38965,17172,18-10-2015,,,
38966,17173,18-10-2015,,,
38967,17174,18-10-2015,,,
38968,17175,18-10-2015,,,
38969,17176,18-10-2015,,,
38970,17176,18-10-2015,,,
38971,17177,18-10-2015,,,
38972,17177,18-10-2015,,,
38973,17177,18-10-2015,,,
38974,17177,18-10-2015,,,
38975,17178,18-10-2015,,,
38976,17179,18-10-2015,,,
38977,17179,18-10-2015,,,
38978,17179,18-10-2015,,,
38979,17180,18-10-2015,,,
38980,17180,18-10-2015,,,
38981,17180,18-10-2015,,,
38982,17181,18-10-2015,,,
38983,17182,18-10-2015,,,
38984,17183,18-10-2015,,,
38985,17184,18-10-2015,,,
38986,17184,18-10-2015,,,
38987,17185,18-10-2015,,,
38988,17185,18-10-2015,,,
38989,17186,18-10-2015,,,
38990,17186,18-10-2015,,,
38991,17186,18-10-2015,,,
38992,17187,18-10-2015,,,
38993,17187,18-10-2015,,,
38994,17188,18-10-2015,,,
38995,17188,18-10-2015,,,
38996,17188,18-10-2015,,,
38997,17189,18-10-2015,,,
38998,17189,18-10-2015,,,
38999,17190,18-10-2015,,,
39000,17190,18-10-2015,,,
39001,17190,18-10-2015,,,
39002,17191,18-10-2015,,,
39003,17191,18-10-2015,,,
39004,17191,18-10-2015,,,
39005,17191,18-10-2015,,,
39006,17192,18-10-2015,,,
39007,17192,18-10-2015,,,
39008,17193,18-10-2015,,,
39009,17193,18-10-2015,,,
39010,17193,18-10-2015,,,
39011,17194,18-10-2015,,,
39012,17195,18-10-2015,,,
39013,17195,18-10-2015,,,
39014,17195,18-10-2015,,,
39015,17196,18-10-2015,,,
39016,17196,18-10-2015,,,
39017,17197,18-10-2015,,,
39018,17197,18-10-2015,,,
39019,17197,18-10-2015,,,
39020,17197,18-10-2015,,,
39021,17198,18-10-2015,,,
39022,17199,18-10-2015,,,
39023,17199,18-10-2015,,,
39024,17200,18-10-2015,,,
39025,17200,18-10-2015,,,
39026,17201,18-10-2015,,,
39027,17201,18-10-2015,,,
39028,17202,18-10-2015,,,
39029,17203,18-10-2015,,,
39030,17203,18-10-2015,,,
39031,17203,18-10-2015,,,
39032,17204,18-10-2015,,,
39033,17204,18-10-2015,,,
39034,17205,18-10-2015,,,
39035,17205,18-10-2015,,,
39036,17206,18-10-2015,,,
39037,17207,18-10-2015,,,
39038,17208,18-10-2015,,,
39039,17208,18-10-2015,,,
39040,17209,18-10-2015,,,
39041,17209,18-10-2015,,,
39042,17210,18-10-2015,,,
39043,17210,18-10-2015,,,
39044,17211,20-10-2015,,,
39045,17211,20-10-2015,,,
39046,17211,20-10-2015,,,
39047,17211,20-10-2015,,,
39048,17212,20-10-2015,,,
39049,17213,20-10-2015,,,
39050,17214,20-10-2015,,,
39051,17215,20-10-2015,,,
39052,17215,20-10-2015,,,
39053,17215,20-10-2015,,,
39054,17215,20-10-2015,,,
39055,17215,20-10-2015,,,
39056,17215,20-10-2015,,,
39057,17215,20-10-2015,,,
39058,17215,20-10-2015,,,
39059,17215,20-10-2015,,,
39060,17215,20-10-2015,,,
39061,17215,20-10-2015,,,
39062,17215,20-10-2015,,,
39063,17215,20-10-2015,,,
39064,17215,20-10-2015,,,
39065,17216,20-10-2015,,,
39066,17216,20-10-2015,,,
39067,17216,20-10-2015,,,
39068,17216,20-10-2015,,,
39069,17216,20-10-2015,,,
39070,17217,20-10-2015,,,
39071,17217,20-10-2015,,,
39072,17217,20-10-2015,,,
39073,17218,20-10-2015,,,
39074,17219,20-10-2015,,,
39075,17220,20-10-2015,,,
39076,17221,20-10-2015,,,
39077,17221,20-10-2015,,,
39078,17222,20-10-2015,,,
39079,17223,20-10-2015,,,
39080,17224,20-10-2015,,,
39081,17225,20-10-2015,,,
39082,17225,20-10-2015,,,
39083,17226,20-10-2015,,,
39084,17226,20-10-2015,,,
39085,17226,20-10-2015,,,
39086,17226,20-10-2015,,,
39087,17227,20-10-2015,,,
39088,17228,20-10-2015,,,
39089,17228,20-10-2015,,,
39090,17228,20-10-2015,,,
39091,17228,20-10-2015,,,
39092,17228,20-10-2015,,,
39093,17228,20-10-2015,,,
39094,17229,20-10-2015,,,
39095,17229,20-10-2015,,,
39096,17230,20-10-2015,,,
39097,17230,20-10-2015,,,
39098,17230,20-10-2015,,,
39099,17230,20-10-2015,,,
39100,17231,20-10-2015,,,
39101,17231,20-10-2015,,,
39102,17232,20-10-2015,,,
39103,17233,20-10-2015,,,
39104,17234,20-10-2015,,,
39105,17234,20-10-2015,,,
39106,17234,20-10-2015,,,
39107,17234,20-10-2015,,,
39108,17235,20-10-2015,,,
39109,17236,20-10-2015,,,
39110,17237,20-10-2015,,,
39111,17238,20-10-2015,,,
39112,17238,20-10-2015,,,
39113,17239,20-10-2015,,,
39114,17240,20-10-2015,,,
39115,17241,20-10-2015,,,
39116,17241,20-10-2015,,,
39117,17242,20-10-2015,,,
39118,17242,20-10-2015,,,
39119,17242,20-10-2015,,,
39120,17242,20-10-2015,,,
39121,17243,20-10-2015,,,
39122,17244,20-10-2015,,,
39123,17244,20-10-2015,,,
39124,17245,20-10-2015,,,
39125,17245,20-10-2015,,,
39126,17245,20-10-2015,,,
39127,17246,20-10-2015,,,
39128,17247,20-10-2015,,,
39129,17248,20-10-2015,,,
39130,17248,20-10-2015,,,
39131,17249,20-10-2015,,,
39132,17249,20-10-2015,,,
39133,17249,20-10-2015,,,
39134,17249,20-10-2015,,,
39135,17250,20-10-2015,,,
39136,17250,20-10-2015,,,
39137,17251,20-10-2015,,,
39138,17251,20-10-2015,,,
39139,17251,20-10-2015,,,
39140,17252,20-10-2015,,,
39141,17252,20-10-2015,,,
39142,17252,20-10-2015,,,
39143,17253,20-10-2015,,,
39144,17253,20-10-2015,,,
39145,17254,20-10-2015,,,
39146,17255,20-10-2015,,,
39147,17255,20-10-2015,,,
39148,17256,20-10-2015,,,
39149,17256,20-10-2015,,,
39150,17257,20-10-2015,,,
39151,17257,20-10-2015,,,
39152,17257,20-10-2015,,,
39153,17258,20-10-2015,,,
39154,17258,20-10-2015,,,
39155,17258,20-10-2015,,,
39156,17259,20-10-2015,,,
39157,17260,20-10-2015,,,
39158,17260,20-10-2015,,,
39159,17260,20-10-2015,,,
39160,17260,20-10-2015,,,
39161,17261,20-10-2015,,,
39162,17261,20-10-2015,,,
39163,17262,20-10-2015,,,
39164,17262,20-10-2015,,,
39165,17262,20-10-2015,,,
39166,17262,20-10-2015,,,
39167,17263,20-10-2015,,,
39168,17263,20-10-2015,,,
39169,17264,20-10-2015,,,
39170,17264,20-10-2015,,,
39171,17264,20-10-2015,,,
39172,17264,20-10-2015,,,
39173,17265,20-10-2015,,,
39174,17265,20-10-2015,,,
39175,17265,20-10-2015,,,
39176,17265,20-10-2015,,,
39177,17266,20-10-2015,,,
39178,17266,20-10-2015,,,
39179,17266,20-10-2015,,,
39180,17266,20-10-2015,,,
39181,17267,20-10-2015,,,
39182,17267,20-10-2015,,,
39183,17267,20-10-2015,,,
39184,17268,20-10-2015,,,
39185,17268,20-10-2015,,,
39186,17269,20-10-2015,,,
39187,17269,20-10-2015,,,
39188,17269,20-10-2015,,,
39189,17270,20-10-2015,,,
39190,17271,20-10-2015,,,
39191,17272,20-10-2015,,,
39192,17272,20-10-2015,,,
39193,17273,20-10-2015,,,
39194,17273,20-10-2015,,,
39195,17273,20-10-2015,,,
39196,17274,21-10-2015,,,
39197,17274,21-10-2015,,,
39198,17275,21-10-2015,,,
39199,17275,21-10-2015,,,
39200,17275,21-10-2015,,,
39201,17275,21-10-2015,,,
39202,17275,21-10-2015,,,
39203,17275,21-10-2015,,,
39204,17275,21-10-2015,,,
39205,17276,21-10-2015,,,
39206,17277,21-10-2015,,,
39207,17278,21-10-2015,,,
39208,17279,21-10-2015,,,
39209,17279,21-10-2015,,,
39210,17280,21-10-2015,,,
39211,17280,21-10-2015,,,
39212,17280,21-10-2015,,,
39213,17280,21-10-2015,,,
39214,17281,21-10-2015,,,
39215,17281,21-10-2015,,,
39216,17282,21-10-2015,,,
39217,17282,21-10-2015,,,
39218,17282,21-10-2015,,,
39219,17282,21-10-2015,,,
39220,17283,21-10-2015,,,
39221,17284,21-10-2015,,,
39222,17285,21-10-2015,,,
39223,17285,21-10-2015,,,
39224,17285,21-10-2015,,,
39225,17286,21-10-2015,,,
39226,17286,21-10-2015,,,
39227,17287,21-10-2015,,,
39228,17287,21-10-2015,,,
39229,17287,21-10-2015,,,
39230,17287,21-10-2015,,,
39231,17287,21-10-2015,,,
39232,17287,21-10-2015,,,
39233,17287,21-10-2015,,,
39234,17288,21-10-2015,,,
39235,17288,21-10-2015,,,
39236,17289,21-10-2015,,,
39237,17290,21-10-2015,,,
39238,17290,21-10-2015,,,
39239,17290,21-10-2015,,,
39240,17291,21-10-2015,,,
39241,17291,21-10-2015,,,
39242,17291,21-10-2015,,,
39243,17291,21-10-2015,,,
39244,17292,21-10-2015,,,
39245,17292,21-10-2015,,,
39246,17292,21-10-2015,,,
39247,17292,21-10-2015,,,
39248,17292,21-10-2015,,,
39249,17292,21-10-2015,,,
39250,17292,21-10-2015,,,
39251,17292,21-10-2015,,,
39252,17292,21-10-2015,,,
39253,17292,21-10-2015,,,
39254,17292,21-10-2015,,,
39255,17293,21-10-2015,,,
39256,17294,21-10-2015,,,
39257,17294,21-10-2015,,,
39258,17294,21-10-2015,,,
39259,17294,21-10-2015,,,
39260,17295,21-10-2015,,,
39261,17295,21-10-2015,,,
39262,17295,21-10-2015,,,
39263,17295,21-10-2015,,,
39264,17296,21-10-2015,,,
39265,17296,21-10-2015,,,
39266,17296,21-10-2015,,,
39267,17297,21-10-2015,,,
39268,17298,21-10-2015,,,
39269,17299,21-10-2015,,,
39270,17300,21-10-2015,,,
39271,17300,21-10-2015,,,
39272,17300,21-10-2015,,,
39273,17300,21-10-2015,,,
39274,17301,21-10-2015,,,
39275,17301,21-10-2015,,,
39276,17301,21-10-2015,,,
39277,17302,21-10-2015,,,
39278,17302,21-10-2015,,,
39279,17302,21-10-2015,,,
39280,17302,21-10-2015,,,
39281,17303,21-10-2015,,,
39282,17303,21-10-2015,,,
39283,17303,21-10-2015,,,
39284,17303,21-10-2015,,,
39285,17304,21-10-2015,,,
39286,17305,21-10-2015,,,
39287,17305,21-10-2015,,,
39288,17305,21-10-2015,,,
39289,17306,21-10-2015,,,
39290,17306,21-10-2015,,,
39291,17307,21-10-2015,,,
39292,17308,21-10-2015,,,
39293,17308,21-10-2015,,,
39294,17308,21-10-2015,,,
39295,17309,21-10-2015,,,
39296,17310,21-10-2015,,,
39297,17310,21-10-2015,,,
39298,17310,21-10-2015,,,
39299,17310,21-10-2015,,,
39300,17311,21-10-2015,,,
39301,17312,21-10-2015,,,
39302,17313,21-10-2015,,,
39303,17313,21-10-2015,,,
39304,17314,21-10-2015,,,
39305,17314,21-10-2015,,,
39306,17314,21-10-2015,,,
39307,17315,21-10-2015,,,
39308,17315,21-10-2015,,,
39309,17316,21-10-2015,,,
39310,17317,21-10-2015,,,
39311,17317,21-10-2015,,,
39312,17318,21-10-2015,,,
39313,17318,21-10-2015,,,
39314,17318,21-10-2015,,,
39315,17318,21-10-2015,,,
39316,17319,21-10-2015,,,
39317,17319,21-10-2015,,,
39318,17319,21-10-2015,,,
39319,17319,21-10-2015,,,
39320,17320,21-10-2015,,,
39321,17320,21-10-2015,,,
39322,17321,21-10-2015,,,
39323,17321,21-10-2015,,,
39324,17322,21-10-2015,,,
39325,17323,21-10-2015,,,
39326,17324,21-10-2015,,,
39327,17324,21-10-2015,,,
39328,17325,21-10-2015,,,
39329,17326,21-10-2015,,,
39330,17326,21-10-2015,,,
39331,17326,21-10-2015,,,
39332,17326,21-10-2015,,,
39333,17327,21-10-2015,,,
39334,17327,21-10-2015,,,
39335,17327,21-10-2015,,,
39336,17327,21-10-2015,,,
39337,17328,21-10-2015,,,
39338,17328,21-10-2015,,,
39339,17328,21-10-2015,,,
39340,17328,21-10-2015,,,
39341,17329,21-10-2015,,,
39342,17329,21-10-2015,,,
39343,17330,22-10-2015,,,
39344,17330,22-10-2015,,,
39345,17330,22-10-2015,,,
39346,17331,22-10-2015,,,
39347,17331,22-10-2015,,,
39348,17331,22-10-2015,,,
39349,17331,22-10-2015,,,
39350,17332,22-10-2015,,,
39351,17332,22-10-2015,,,
39352,17333,22-10-2015,,,
39353,17333,22-10-2015,,,
39354,17333,22-10-2015,,,
39355,17333,22-10-2015,,,
39356,17334,22-10-2015,,,
39357,17334,22-10-2015,,,
39358,17334,22-10-2015,,,
39359,17334,22-10-2015,,,
39360,17335,22-10-2015,,,
39361,17335,22-10-2015,,,
39362,17335,22-10-2015,,,
39363,17335,22-10-2015,,,
39364,17335,22-10-2015,,,
39365,17336,22-10-2015,,,
39366,17337,22-10-2015,,,
39367,17337,22-10-2015,,,
39368,17337,22-10-2015,,,
39369,17337,22-10-2015,,,
39370,17337,22-10-2015,,,
39371,17338,22-10-2015,,,
39372,17339,22-10-2015,,,
39373,17340,22-10-2015,,,
39374,17340,22-10-2015,,,
39375,17340,22-10-2015,,,
39376,17341,22-10-2015,,,
39377,17341,22-10-2015,,,
39378,17342,22-10-2015,,,
39379,17343,22-10-2015,,,
39380,17343,22-10-2015,,,
39381,17343,22-10-2015,,,
39382,17343,22-10-2015,,,
39383,17343,22-10-2015,,,
39384,17343,22-10-2015,,,
39385,17343,22-10-2015,,,
39386,17344,22-10-2015,,,
39387,17344,22-10-2015,,,
39388,17345,22-10-2015,,,
39389,17346,22-10-2015,,,
39390,17346,22-10-2015,,,
39391,17346,22-10-2015,,,
39392,17346,22-10-2015,,,
39393,17346,22-10-2015,,,
39394,17347,22-10-2015,,,
39395,17348,22-10-2015,,,
39396,17348,22-10-2015,,,
39397,17349,22-10-2015,,,
39398,17349,22-10-2015,,,
39399,17350,22-10-2015,,,
39400,17350,22-10-2015,,,
39401,17350,22-10-2015,,,
39402,17350,22-10-2015,,,
39403,17351,22-10-2015,,,
39404,17351,22-10-2015,,,
39405,17351,22-10-2015,,,
39406,17351,22-10-2015,,,
39407,17352,22-10-2015,,,
39408,17352,22-10-2015,,,
39409,17352,22-10-2015,,,
39410,17353,22-10-2015,,,
39411,17354,22-10-2015,,,
39412,17355,22-10-2015,,,
39413,17356,22-10-2015,,,
39414,17357,22-10-2015,,,
39415,17357,22-10-2015,,,
39416,17358,22-10-2015,,,
39417,17358,22-10-2015,,,
39418,17358,22-10-2015,,,
39419,17359,22-10-2015,,,
39420,17360,22-10-2015,,,
39421,17360,22-10-2015,,,
39422,17360,22-10-2015,,,
39423,17360,22-10-2015,,,
39424,17361,22-10-2015,,,
39425,17361,22-10-2015,,,
39426,17361,22-10-2015,,,
39427,17361,22-10-2015,,,
39428,17362,22-10-2015,,,
39429,17362,22-10-2015,,,
39430,17362,22-10-2015,,,
39431,17362,22-10-2015,,,
39432,17363,22-10-2015,,,
39433,17363,22-10-2015,,,
39434,17364,22-10-2015,,,
39435,17364,22-10-2015,,,
39436,17364,22-10-2015,,,
39437,17364,22-10-2015,,,
39438,17365,22-10-2015,,,
39439,17365,22-10-2015,,,
39440,17366,22-10-2015,,,
39441,17367,22-10-2015,,,
39442,17367,22-10-2015,,,
39443,17367,22-10-2015,,,
39444,17367,22-10-2015,,,
39445,17368,22-10-2015,,,
39446,17368,22-10-2015,,,
39447,17369,22-10-2015,,,
39448,17369,22-10-2015,,,
39449,17369,22-10-2015,,,
39450,17370,22-10-2015,,,
39451,17370,22-10-2015,,,
39452,17371,22-10-2015,,,
39453,17371,22-10-2015,,,
39454,17372,22-10-2015,,,
39455,17372,22-10-2015,,,
39456,17372,22-10-2015,,,
39457,17373,22-10-2015,,,
39458,17373,22-10-2015,,,
39459,17374,22-10-2015,,,
39460,17375,22-10-2015,,,
39461,17375,22-10-2015,,,
39462,17375,22-10-2015,,,
39463,17375,22-10-2015,,,
39464,17376,22-10-2015,,,
39465,17377,22-10-2015,,,
39466,17377,22-10-2015,,,
39467,17378,22-10-2015,,,
39468,17379,22-10-2015,,,
39469,17380,22-10-2015,,,
39470,17380,22-10-2015,,,
39471,17380,22-10-2015,,,
39472,17380,22-10-2015,,,
39473,17381,22-10-2015,,,
39474,17381,22-10-2015,,,
39475,17381,22-10-2015,,,
39476,17381,22-10-2015,,,
39477,17382,22-10-2015,,,
39478,17382,22-10-2015,,,
39479,17383,22-10-2015,,,
39480,17384,22-10-2015,,,
39481,17384,22-10-2015,,,
39482,17384,22-10-2015,,,
39483,17384,22-10-2015,,,
39484,17385,22-10-2015,,,
39485,17386,22-10-2015,,,
39486,17387,23-10-2015,,,
39487,17388,23-10-2015,,,
39488,17388,23-10-2015,,,
39489,17389,23-10-2015,,,
39490,17390,23-10-2015,,,
39491,17391,23-10-2015,,,
39492,17391,23-10-2015,,,
39493,17391,23-10-2015,,,
39494,17392,23-10-2015,,,
39495,17393,23-10-2015,,,
39496,17394,23-10-2015,,,
39497,17395,23-10-2015,,,
39498,17396,23-10-2015,,,
39499,17396,23-10-2015,,,
39500,17397,23-10-2015,,,
39501,17397,23-10-2015,,,
39502,17397,23-10-2015,,,
39503,17398,23-10-2015,,,
39504,17399,23-10-2015,,,
39505,17400,23-10-2015,,,
39506,17401,23-10-2015,,,
39507,17401,23-10-2015,,,
39508,17401,23-10-2015,,,
39509,17401,23-10-2015,,,
39510,17402,23-10-2015,,,
39511,17402,23-10-2015,,,
39512,17403,23-10-2015,,,
39513,17403,23-10-2015,,,
39514,17403,23-10-2015,,,
39515,17403,23-10-2015,,,
39516,17404,23-10-2015,,,
39517,17404,23-10-2015,,,
39518,17404,23-10-2015,,,
39519,17404,23-10-2015,,,
39520,17404,23-10-2015,,,
39521,17404,23-10-2015,,,
39522,17404,23-10-2015,,,
39523,17404,23-10-2015,,,
39524,17404,23-10-2015,,,
39525,17404,23-10-2015,,,
39526,17405,23-10-2015,,,
39527,17406,23-10-2015,,,
39528,17407,23-10-2015,,,
39529,17407,23-10-2015,,,
39530,17408,23-10-2015,,,
39531,17409,23-10-2015,,,
39532,17409,23-10-2015,,,
39533,17409,23-10-2015,,,
39534,17409,23-10-2015,,,
39535,17410,23-10-2015,,,
39536,17410,23-10-2015,,,
39537,17410,23-10-2015,,,
39538,17410,23-10-2015,,,
39539,17411,23-10-2015,,,
39540,17411,23-10-2015,,,
39541,17411,23-10-2015,,,
39542,17411,23-10-2015,,,
39543,17412,23-10-2015,,,
39544,17412,23-10-2015,,,
39545,17412,23-10-2015,,,
39546,17413,23-10-2015,,,
39547,17413,23-10-2015,,,
39548,17414,23-10-2015,,,
39549,17414,23-10-2015,,,
39550,17414,23-10-2015,,,
39551,17415,23-10-2015,,,
39552,17415,23-10-2015,,,
39553,17416,23-10-2015,,,
39554,17417,23-10-2015,,,
39555,17417,23-10-2015,,,
39556,17418,23-10-2015,,,
39557,17418,23-10-2015,,,
39558,17418,23-10-2015,,,
39559,17418,23-10-2015,,,
39560,17419,23-10-2015,,,
39561,17420,23-10-2015,,,
39562,17421,23-10-2015,,,
39563,17421,23-10-2015,,,
39564,17422,23-10-2015,,,
39565,17422,23-10-2015,,,
39566,17422,23-10-2015,,,
39567,17423,23-10-2015,,,
39568,17424,23-10-2015,,,
39569,17424,23-10-2015,,,
39570,17425,23-10-2015,,,
39571,17425,23-10-2015,,,
39572,17425,23-10-2015,,,
39573,17425,23-10-2015,,,
39574,17426,23-10-2015,,,
39575,17426,23-10-2015,,,
39576,17426,23-10-2015,,,
39577,17426,23-10-2015,,,
39578,17427,23-10-2015,,,
39579,17428,23-10-2015,,,
39580,17429,23-10-2015,,,
39581,17430,23-10-2015,,,
39582,17431,23-10-2015,,,
39583,17431,23-10-2015,,,
39584,17431,23-10-2015,,,
39585,17432,23-10-2015,,,
39586,17432,23-10-2015,,,
39587,17433,23-10-2015,,,
39588,17433,23-10-2015,,,
39589,17434,23-10-2015,,,
39590,17434,23-10-2015,,,
39591,17434,23-10-2015,,,
39592,17435,23-10-2015,,,
39593,17435,23-10-2015,,,
39594,17435,23-10-2015,,,
39595,17435,23-10-2015,,,
39596,17436,23-10-2015,,,
39597,17437,23-10-2015,,,
39598,17437,23-10-2015,,,
39599,17438,23-10-2015,,,
39600,17438,23-10-2015,,,
39601,17439,23-10-2015,,,
39602,17439,23-10-2015,,,
39603,17439,23-10-2015,,,
39604,17440,23-10-2015,,,
39605,17440,23-10-2015,,,
39606,17440,23-10-2015,,,
39607,17440,23-10-2015,,,
39608,17441,23-10-2015,,,
39609,17441,23-10-2015,,,
39610,17441,23-10-2015,,,
39611,17442,23-10-2015,,,
39612,17443,23-10-2015,,,
39613,17444,23-10-2015,,,
39614,17445,23-10-2015,,,
39615,17445,23-10-2015,,,
39616,17446,23-10-2015,,,
39617,17447,23-10-2015,,,
39618,17447,23-10-2015,,,
39619,17448,23-10-2015,,,
39620,17449,23-10-2015,,,
39621,17449,23-10-2015,,,
39622,17450,23-10-2015,,,
39623,17450,23-10-2015,,,
39624,17450,23-10-2015,,,
39625,17451,23-10-2015,,,
39626,17452,23-10-2015,,,
39627,17452,23-10-2015,,,
39628,17453,23-10-2015,,,
39629,17454,23-10-2015,,,
39630,17454,23-10-2015,,,
39631,17454,23-10-2015,,,
39632,17454,23-10-2015,,,
39633,17455,23-10-2015,,,
39634,17456,23-10-2015,,,
39635,17457,23-10-2015,,,
39636,17457,23-10-2015,,,
39637,17458,23-10-2015,,,
39638,17458,23-10-2015,,,
39639,17458,23-10-2015,,,
39640,17459,24-10-2015,,,
39641,17460,24-10-2015,,,
39642,17461,24-10-2015,,,
39643,17462,24-10-2015,,,
39644,17462,24-10-2015,,,
39645,17463,24-10-2015,,,
39646,17464,24-10-2015,,,
39647,17464,24-10-2015,,,
39648,17464,24-10-2015,,,
39649,17464,24-10-2015,,,
39650,17464,24-10-2015,,,
39651,17464,24-10-2015,,,
39652,17464,24-10-2015,,,
39653,17464,24-10-2015,,,
39654,17464,24-10-2015,,,
39655,17464,24-10-2015,,,
39656,17464,24-10-2015,,,
39657,17464,24-10-2015,,,
39658,17464,24-10-2015,,,
39659,17464,24-10-2015,,,
39660,17464,24-10-2015,,,
39661,17465,24-10-2015,,,
39662,17465,24-10-2015,,,
39663,17465,24-10-2015,,,
39664,17465,24-10-2015,,,
39665,17466,24-10-2015,,,
39666,17466,24-10-2015,,,
39667,17466,24-10-2015,,,
39668,17466,24-10-2015,,,
39669,17466,24-10-2015,,,
39670,17466,24-10-2015,,,
39671,17466,24-10-2015,,,
39672,17466,24-10-2015,,,
39673,17466,24-10-2015,,,
39674,17466,24-10-2015,,,
39675,17466,24-10-2015,,,
39676,17466,24-10-2015,,,
39677,17467,24-10-2015,,,
39678,17468,24-10-2015,,,
39679,17469,24-10-2015,,,
39680,17470,24-10-2015,,,
39681,17470,24-10-2015,,,
39682,17470,24-10-2015,,,
39683,17471,24-10-2015,,,
39684,17471,24-10-2015,,,
39685,17472,24-10-2015,,,
39686,17473,24-10-2015,,,
39687,17474,24-10-2015,,,
39688,17474,24-10-2015,,,
39689,17475,24-10-2015,,,
39690,17475,24-10-2015,,,
39691,17476,24-10-2015,,,
39692,17477,24-10-2015,,,
39693,17477,24-10-2015,,,
39694,17477,24-10-2015,,,
39695,17478,24-10-2015,,,
39696,17478,24-10-2015,,,
39697,17479,24-10-2015,,,
39698,17479,24-10-2015,,,
39699,17479,24-10-2015,,,
39700,17479,24-10-2015,,,
39701,17480,24-10-2015,,,
39702,17480,24-10-2015,,,
39703,17481,24-10-2015,,,
39704,17481,24-10-2015,,,
39705,17481,24-10-2015,,,
39706,17481,24-10-2015,,,
39707,17482,24-10-2015,,,
39708,17482,24-10-2015,,,
39709,17483,24-10-2015,,,
39710,17483,24-10-2015,,,
39711,17483,24-10-2015,,,
39712,17483,24-10-2015,,,
39713,17484,24-10-2015,,,
39714,17484,24-10-2015,,,
39715,17484,24-10-2015,,,
39716,17484,24-10-2015,,,
39717,17485,24-10-2015,,,
39718,17485,24-10-2015,,,
39719,17486,24-10-2015,,,
39720,17487,24-10-2015,,,
39721,17487,24-10-2015,,,
39722,17488,24-10-2015,,,
39723,17488,24-10-2015,,,
39724,17488,24-10-2015,,,
39725,17489,24-10-2015,,,
39726,17490,24-10-2015,,,
39727,17491,24-10-2015,,,
39728,17491,24-10-2015,,,
39729,17491,24-10-2015,,,
39730,17492,24-10-2015,,,
39731,17492,24-10-2015,,,
39732,17492,24-10-2015,,,
39733,17492,24-10-2015,,,
39734,17493,24-10-2015,,,
39735,17493,24-10-2015,,,
39736,17493,24-10-2015,,,
39737,17494,24-10-2015,,,
39738,17494,24-10-2015,,,
39739,17495,24-10-2015,,,
39740,17495,24-10-2015,,,
39741,17495,24-10-2015,,,
39742,17495,24-10-2015,,,
39743,17496,24-10-2015,,,
39744,17496,24-10-2015,,,
39745,17496,24-10-2015,,,
